0.966816
0.966624
0.957440
0.956960
0.958144
0.967520
0.978464
0.962048
0.958592
0.956288
0.961984
0.963424
0.948352
0.950816
0.962304
0.960736
0.954240
0.949824
0.959552
0.958336
0.954432
0.955968
0.951168
0.953120
0.964224
0.961184
0.947520
0.975968
0.959360
0.977472
0.962272
0.954592
0.944800
0.963264
0.953888
0.964576
0.955744
0.968064
0.954304
0.974560
0.950336
0.954880
0.966336
0.967488
0.948864
0.963232
0.953920
0.956736
0.959488
0.967232
0.942432
0.957984
0.967776
0.953408
0.951328
0.971424
0.959552
0.958688
0.954016
0.960544
0.951232
0.973760
0.985888
0.976928
0.970048
0.963648
0.955328
0.969728
0.955808
0.971552
0.951552
0.969120
0.955328
0.955648
0.966624
0.963840
0.959552
0.966272
0.959488
0.960288
0.951264
0.965280
0.988192
0.966144
0.976704
0.984960
0.973984
0.951136
0.960448
0.960384
0.956288
0.950720
0.945952
0.965120
0.936064
0.955456
0.956704
0.962080
0.946912
0.960672
0.963008
0.957152
0.961856
0.957248
0.958208
0.962144
0.962112
0.964544
0.976800
0.982816
0.955168
0.960384
0.966944
0.970336
0.959744
0.954336
0.950752
0.967104
0.958688
0.957024
0.956800
0.939456
0.949632
0.955488
0.954688
0.949120
0.949568
0.959392
0.955680
0.952352
0.956992
0.957632
0.960096
0.957376
0.954208
0.949952
0.968032
0.953888
0.952416
0.966976
0.966528
0.962656
0.964672
0.947552
0.956512
0.963104
0.952832
0.953664
0.957664
0.967296
0.959904
0.954496
0.957408
0.958592
0.967456
0.954752
