13032244,5
13047096,5
13096772,415
13097912,1
13111966,2
13161094,1
13237755,8
13252331,3
13413266,5
13418727,2
13427432,3
13449709,6
13486575,1
13496095,1
13521791,10
13535437,2
13541127,1
13652269,1
13657721,3
13688927,3
13692938,746
13714096,1
13718562,3
13719061,1
13742848,1
13795336,3
13820979,2
13826743,193
13917514,2
14120969,1230
14213187,2
14223750,6
14257732,3
14271405,2889
14274497,53
14334931,3
14407725,3
14423847,2
14458620,4
14505764,1
14555840,2
14686046,3
14720225,4
14742248,1
14809167,1
14889775,1
14947563,1
14975383,2
15009401,4248
15036031,2
15080150,636
15088971,18
15150340,59
15194756,2
15218302,92
15234196,2298
15291714,76
15322101,308
15333530,10046
15386891,1
15408311,9
15445841,1
15497154,1
15506848,96
15558226,27
15631293,7
15775539,101382
15812760,14
15913349,1
15921554,1
15956131,3
15980273,5
16005892,2
16237891,553
16250245,46
16270301,4573
16344018,85
16367360,1
16569261,4
16654644,4
16673374,1
16772003,1
16819578,306
16863999,12253
16910118,1
17036126,1
17055178,1494
17062843,2
17135826,77
17136724,17202
17146965,1
17161099,7
17546628,5
17549911,261
17731467,2
17738879,19953
17741755,52
17818006,10574
17941769,3950
17986756,3
18001471,18
18160189,2
18184637,1
18221385,468
18241219,1
18290972,3467
18352710,911
18356186,8
18400544,1
18456550,1
18559705,1
18582827,6
18585185,1
18596775,898
18614765,9
18645906,5
18715845,3
18726944,1
18846569,13269
18849666,315
18958544,20
19072720,1
19079299,2
19094813,1
19120756,3
19146958,1
19151801,6
19218851,1
19312908,9
19381030,1
19490464,4
19544093,1
19569409,2
19656345,1
19679588,7
19749584,1
19760913,44
19807134,1
19838763,1
19844664,3
19906742,5
19910443,1
19931948,1
19937632,1
19949980,767
20067528,1
20103572,383
20104642,3
20175046,1
20183413,3967
20282668,6
20296005,2
20322299,4002
20405677,2
20471007,1162
20474657,2884
20519487,2
20630346,1
20666799,1
20714053,2854
20766815,1
20784880,1
20830953,3
20863984,14
20881523,3
20971377,1
20974622,229
21004791,90
21025100,341
21065723,2
21070076,2
21077733,4
21097164,11
21124294,6729
21153167,1382
21155562,1
21203614,5
21224717,10
21239164,240
21243132,1
21264910,3
21295145,3
21302697,11
21357545,343
21465210,2
21469527,1
21499358,4
21654902,1
21825727,5020
21865655,1
21872996,1
21910067,5
21966923,1
22040152,3
22105036,3
22164196,1
22196946,19
22210749,2
22274542,2
22291477,4348
22295480,1
22295660,4
22313640,5
22344926,2
22361540,8986
22385685,1
22464764,8
22476397,25
22570152,1
22578114,2
22591161,15702
22683299,324
22741207,1
22760045,2
22789586,66
22804128,2
22811243,143
22873867,4967
22886266,547
22888121,4
22958124,7362
22985103,1601
23067777,1
23068905,1
23122562,13242
23129483,2675
23133891,3
23142625,1
23144545,8920
23150911,31
23198078,41
23260030,1
23293042,1
23323451,1
23323954,3
23338250,2487
23361853,5
23368851,19
23500675,3
23520537,1
23558199,718
23639447,2
23660044,1
23670201,12880
23748637,58
23831165,245
23871838,20
24011742,7
24048567,1
24080069,102037
24340000,3
24373069,6
24392570,1
24429627,1
24436007,2
24707107,1
24839817,2
24930795,28083
25090400,3
25102769,14558
25141251,1
25150604,3
25156411,2
25160809,10926
25182742,1
25201321,2
25232076,1
25255004,2
25272657,4
25429875,7
25440694,2
25571051,2
25574849,1
25587003,38
25618191,5
25638427,261
25638611,760
25638621,14087
25680798,5
25690116,3
25703088,1
25815943,116
25850128,1
25875291,304
25921035,2
26176380,3
26193416,4
26297564,4
26346719,1
26395325,1
26493836,2
26513100,1
26514023,37
26529110,3
26706067,1
26733456,118
26835009,2
26866693,1489
26869859,2
26910804,2
26947665,2
27016709,3
27019354,121
27032422,27
27033514,3
27049040,1
27078801,2
27114420,3600
27174558,12
27296415,12
27385877,3516
27411943,4
27455102,718
27488163,1
27647307,521
27682414,2
27740642,107
27746396,2
27789532,3
27791008,6
27794790,1
27820912,4
27823273,11
27920007,1
27950264,1
27967618,3093
28048972,2
28124865,3
28143475,1
28150776,2
28320085,26
28331253,6
28339735,3
28347432,6
28351152,3
28360787,3
28572192,1
28792181,16243
28961739,13
28986410,2
29019421,4
29025221,12
29178865,3
29198210,63
29212645,2
29292903,1
29383470,2
29393615,1418
29436840,17178
29445191,3
29682874,36
29752176,3765
29801144,4
29823772,2988
29935051,291
29971884,1
29974161,120168
29988561,1
30095614,2
30191004,3
30261146,8
30269937,3
30352766,2
30555943,1
30567720,1
30573554,340
30690789,1
30692283,1
30720970,447
30785553,15
30786006,1
30806242,1
30825732,5961
30833664,1
30848751,1
30888382,1
30904166,3
30927664,181
31001002,2
31112938,1
31130722,2
31235759,289
31237892,19
31242489,13921
31301603,3
31309854,43
31317146,3
31364706,3
31519231,1373
31632413,1
31734228,1
31744266,1
31755308,3
31891336,18
31922140,2
32055969,27
32195533,2
32211729,2
32235573,876
32245529,1
32292214,458
32365880,192
32378399,3
32396605,1
32413275,2
32416958,1863
32453248,41
32481138,2
32676611,1
32702040,2
32756871,10633
32799104,1
32878165,5
32897813,43
32922656,2
32925541,2
33000177,1
33017515,5
33031321,53
33045089,33
33051443,1
33059991,1129
33096268,2
33143745,4224
33148552,138
33168357,4
33246582,2
33268864,1
33328693,305
33337426,13
33346749,1
33403531,1
33503417,2995
33507508,5180
33603042,238
33667238,309
33675545,77
33705329,152
33757781,1
33788758,1348
33803897,1
33817190,1
33822640,2826
33844769,23
33935645,1
33935886,2
33940141,1
33997790,1596
34086353,2304
34100996,1306
34123804,14
34166901,4
34206320,2
34207584,2
34237301,4
34420692,1012
34480911,4
34492321,2
34703454,1
34709349,1
34719546,245
34749813,1
34778184,298
34807532,9190
34810922,63
34937223,10178
35105137,5
35164233,4
35226673,24
35280525,575
35283423,2
35440198,84
35456361,19
35477887,2619
35495181,2
35500365,886
35503109,2
35536881,197553
35546344,910
35602052,4
35623904,1
35636643,1
35641955,3
35664787,2
35732881,1
35734551,104
35788369,2
35813657,45050
35928553,2
35942557,3
35998053,1
36015817,2
36039696,11943
36040979,1
36133260,1
36169901,1
36195881,4
36198073,5
36219780,1
36298132,2
36338486,2
36384785,3
36412991,521
36421805,5
36460708,1
36562890,3
36587959,38
36599670,2553
36605445,4
36607931,7
36649459,20
36769394,12457
36788008,1
37034310,1
37148466,1018
37167684,2
37184057,4
37250941,1
37257426,1
37290116,3
37291644,6
37323828,2
37455694,3329
37516258,1
37531497,293
37543302,29
37589914,16
37639725,1
37804231,2
37811512,14
37844766,2
37892609,4
37905620,8
37930284,152
37981211,1
38005285,13
38059620,1
38121849,2148
38138023,5
38167014,4
38216810,6940
38289717,2
38398507,2
38473777,2
38592046,12
38626125,5
38639257,3
38686990,4
38851351,1778
38920246,3712
38968034,1
39028273,3
39136958,1
39182790,8
39198931,14141
39210755,1
39289423,5
39291649,91
39316554,98
39450670,1
39470307,229
39474911,1
39492344,1
39679045,118
39717849,1
39828443,31
39847873,7
39897073,1
39917522,1
39955550,957
40005085,92
40158329,5205
40194366,1512
40243505,2
40265953,8
40289636,2
40322284,1294
40385692,2
40389702,6138
40526377,43
40565720,2
40672940,1
40676120,262
40682310,2
40713658,2
40773625,3
40877595,8009
40878516,8765
40901730,850
40949314,1205
40961161,68
40986318,4669
40994215,1
41006442,1
41021875,153
41132293,1
41192831,1
41237863,8
41327479,23
41375643,1
41540976,8027
41544699,1483
41557895,2
41630923,2
41637406,1
41727969,5
41734785,30
41756293,1
41768930,3
41788077,3
41843148,1
41923109,1
41943393,1
41947787,1
42005442,302
42145212,3
42149297,8
42226832,3
42249853,9
42337336,1
42339697,4
42503510,1
42546071,1
42632218,1
42696803,1
42752250,19
42760554,2
42788891,3
42792272,2771
42797482,1310
42896861,1
42902257,2657
42905672,10008
42908747,361
42913656,6
42942916,4694
42976407,54
43079763,2907
43081218,44
43098658,1
43109349,19
43207845,693
43429309,622
43451040,951
43596278,6
43624773,6284
43695309,4283
43712909,753
43746620,1
43779566,1
43799689,600
43860351,3
43964560,2
44030003,4
44052958,1380
44113366,1
44145411,2831
44188028,2
44194676,96
44228407,8981
44296812,5
44310728,1
44320284,7189
44344651,1
44352520,1855
44388085,1
44399140,1
44479378,2
44523452,1
44549886,2
44580792,2
44594797,4
44685039,2
44696868,6878
44819074,6376
44828083,2
44828903,1
44928990,2
45015980,1
45060718,1
45084825,1773
45095550,519
45144780,15
45212529,10520
45275491,2
45317572,2
45345098,76
45378471,3
45453443,2592
45487625,1
45493350,2
45493831,273
45509062,2331
45553979,1
45591015,37
45681348,1
45697721,8
45740370,3
45759108,1
45794363,2
45844269,2
45857907,805
45862746,24
45874445,6792
45885265,4
46024845,1
46134838,7
46182226,10
46188393,1
46242881,270
46294907,1
46329749,1
46383879,1316
46431367,3
46490332,4
46501747,1
46507431,2
46545641,1
46569561,8776
46577474,2
46642960,1
46689307,2
46714982,4
46791063,2
46848106,320
46866540,1696
47044957,1066
47084300,7915
47099298,391
47203339,1309
47269966,1
47286060,6954
47331059,1
47355003,1734
47380492,55
47401885,5
47427238,4
47481532,1
47486445,3
47725786,1524
47752422,1
47799097,749
47827078,4
47882108,7385
47925793,15
47964245,1
48011115,3531
48015951,2921
48019755,1
48077618,1145
48111298,2
48137768,2
48152304,9
48167742,2
48233384,26559
48234190,1
48252090,1
48301488,2
48338348,5
48372678,5
48399697,4
48404948,29
48423391,1225
48480259,10790
48497160,469
48506344,1
48570778,1
48592807,1
48628709,3
48638099,2
48702405,10
48716454,3430
48727376,2
48895959,2
49042511,1
49088919,4
49106279,1
49113205,1
49163076,112
49273189,13
49305842,143
49345927,16
49370367,2
49457192,3132
49508901,1
49513812,1
49517904,1
49551013,1
49567608,262
49608061,2
49676297,4
49720163,2
49778087,1
49798120,1
49798269,3
49827883,2
49859731,3
49870685,4836
49892755,1920
49948202,12
49948926,3
49959237,1
50023612,2
50038171,54
50119950,622
50213191,4
50268588,2
50285764,2
50298700,1
50307341,1
50353909,79
50370470,6
50396915,23569
50398125,15
50415044,1
50471272,4
50492211,5081
50509533,2
50535418,1
50596609,12141
50615868,1
50622485,1385
50633111,1
50793887,4191
50802697,2
50834513,2
50838673,31
50923588,1
50936852,14857
50938201,32
50966033,71
51022309,4
51274110,2
51368125,15
51394192,1869
51577660,14239
51700961,3
51800857,1
51837714,3
51853796,4
51930724,1
52001609,3
52043729,2382
52172246,1
52176423,2344
52185116,403
52276745,2
52304303,2
52328334,3166
52347204,64
52351917,2
52382513,2
52446838,1
52465951,1
52535290,304
52620246,1525
52632443,3
52658566,9485
52676519,8801
52729896,6116
52757629,2
52788610,21131
52801250,887
52858727,3
52946617,40
53039495,2
53180301,1
53275028,1
53286800,5
53322415,2
53342174,1
53759328,1
53762244,5
53790398,2416
53791892,1
53807624,1
53864498,1
53873717,35
53882937,1
53995531,6
53996079,1
54141253,1
54229425,238
54254822,1
54264969,6835
54269685,1
54371287,1
54435306,1
54485409,4840
54510662,4
54519520,6301
54520331,5
54630718,30
54821013,2
54841685,1
54869503,8
54936728,2
54966537,535
55107945,5
55117325,1
55126897,2
55127666,2957
55156727,1
55162225,2
55238329,1
55281471,632
55284711,3
55288889,2
55401218,9286
55435807,10092
55437221,1
55477467,1
55510226,3
55510393,6016
55727560,37427
55727859,769
55754777,1
55826918,1
55839585,32
55938033,82
56000395,23
56082860,51
56107450,3
56178372,187
56299039,1
56316258,1
56380410,1
56394090,1
56410451,1
56424260,2
56675453,3
56702455,1
56765576,1
56793228,2
56837979,1
56923919,1055
57030627,3
57034013,400
57072318,3086
57106257,6
57117670,4
57253478,5
57289264,2
57418899,242
57438668,71
57463747,5
57482433,1
57547970,3
57551980,1
57554686,9
57584363,7358
57595344,35
57610231,1
57762201,2
57834809,21
57987200,1
58095586,4
58144833,1525
58185623,4
58191616,1
58216275,2
58250112,6
58262618,5
58318302,8139
58324448,1
58330298,1
58405401,2
58427879,1955
58469618,2
58475707,7
58563047,23
58586952,4
58620728,1
58719603,5
58738318,1
58764544,5
58784002,1
58860985,3
58934654,1
58957641,2
59008750,2
59037467,6896
59077478,5
59101877,2
59119371,1
59124805,4
59139876,2
59144786,33
59214497,2
59219164,6
59342049,1
59371158,5120
59476738,1415
59490598,168
59536292,1
59539737,4
59558420,5917
59625964,1
59626588,6063
59708263,3
59716178,2
59733433,1
59829767,85
59832871,1
59832996,674
59854627,1
59947652,146
59955975,4
59991362,28
60067548,1
60086805,245
60156384,2
60229082,1
60234707,14924
60319581,3
60326388,2
60342380,4
60342778,2
60362974,2
60630399,8712
60647757,50
60711493,6595
60734634,622
60745380,11168
60755384,2
60793283,2
60813520,1
60827158,3215
60868241,1
60963835,161
60965547,1
61053133,3152
61086543,2
61157228,1
61411640,3
61430324,1
61538074,1
61569734,63131
61611704,47
61667261,656
61689925,1
61728333,6
61765475,43365
61805106,1
61810624,14
61816483,1
61855063,1
61877510,1
61980459,3
61982541,2
62014057,334
62173757,36
62178536,50
62289578,8
62304853,5
62402060,1
62424538,1
62493808,2
62592489,806
62624358,5
62657017,1
62768445,663
62850677,1
62879333,6131
62895801,3
62924833,972
62972565,2
63016824,40
63020721,5
63056645,5
63138726,1
63276909,3
63285431,6
63287762,4
63315276,296
63315903,1
63337559,35
63380353,2
63393723,309
63469805,1
63470583,1
63507538,1
63510616,3
63630441,2
63687903,28
63737052,1
63741409,2520
63762512,723
63794874,2
63870581,4
63969271,617
64035821,3
64036792,26221
64059036,3
64066005,12109
64113022,279
64132831,1
64135702,472
64155441,2
64263435,3680
64290635,5
64317733,2
64424273,1
64451485,1
64510968,1848
64574907,1
64681663,515
64704455,3
64731761,19015
64734497,1
64772822,3
64837447,2
64839956,6
64868666,2
64966596,30
64972001,2
64977881,1
64992296,2218
65083316,1
65104508,11
65112641,141
65125153,1695
65149211,1
65353684,1
65358039,44
65375899,3
65415703,8612
65451903,171
65491319,2260
65521969,1631
65525906,31974
65545649,28
65564899,937
65678501,2825
65693312,6
65701683,4158
65705753,30
65743561,2
65854054,4
65865644,8208
65893452,1
66044026,1
66049875,3
66091638,76
66103237,1
66131036,2
66215557,3
66286825,2
66312723,2
66329401,7550
66341336,2
66395626,2
66396075,10712
66418104,3
66428123,1
66575321,6
66613494,2
66621480,15
66646843,3
66682138,2
66746767,1
66774300,2
66809905,1
66827284,3
66828767,1
66888987,8704
66906286,1298
66926646,5
67012054,21446
67033935,2
67090578,24
67110053,1
67183974,1
67334477,782
67368527,1
67438216,9382
67449361,1
67523400,572
67573144,2
67593686,1797
67617673,2856
67723016,2940
67737122,23
67784234,2
67804084,1
67894280,5
67907766,23543
67991761,209
68071155,93
68107327,4
68125039,154
68139558,2
68177860,12
68195811,1047
68283124,1
68290332,27
68354310,6
68371963,1
68397251,113
68451850,1
68495907,1
68557731,4
68673243,1
68773463,3
68778014,1
68841928,2
68882209,3
68926782,195
69102829,39
69104246,1891
69148142,2
69156219,291
69157538,1
69182395,1
69274055,3
69332143,1
69335690,3
69362188,1
69397920,3371
69430469,1
69512806,1853
69591014,2
69648983,7139
69654303,5
69679068,5
69735688,1
69773812,3
69813406,2224
69824212,2912
69852469,129
69950857,11871
69974256,1
69979828,1
70058249,11709
70134115,1
70137328,11
70148982,1601
70163515,1
70261072,28534
70312838,8
70326024,235
70368346,1
70386834,56
70430358,2542
70435943,786
70452117,3
70525274,2
70598670,1774
70685353,150
70697700,3
70721569,1
70728346,1
70777574,1
70793842,634
70807697,2
70857990,11609
70867194,1
70882749,5452
71032204,80
71078126,11
71087444,1
71176707,1743
71205708,9735
71216824,177
71232733,2
71256160,6
71383276,4141
71400643,3
71471643,16160
71563068,3
71567630,1
71602928,1
71647502,1655
71670657,37
71670992,7
71748546,9382
71751361,1059
71806416,1
71870686,1
71872125,1
71946792,8475
71994740,3
72006664,1
72008481,9
72033067,7
72077061,6933
72120022,2
72120682,2
72190143,3
72237410,3
72385614,4
72397601,78
72444405,6
72489148,3
72563424,1
72581890,7
72646085,1
72682080,2989
72718883,14
72802637,1
72811988,7
72817515,2
72868348,27
72873142,1
72923079,2
72982600,5832
73036646,2
73070384,1
73197609,1
73203841,1
73263262,376
73267159,1
73286643,1
73361074,4
73411707,2
73496940,3
73612460,1
73849746,1
73910895,1
73944160,1
73959851,2
74145222,10566
74157535,1
74167792,3
74202087,2
74294106,2
74297060,20
74316634,3
74368115,2
74504734,8793
74559182,788
74563041,3
74569122,720
74681413,269
74702191,4809
74735496,2
74751183,3
74906147,8
74911005,4910
74940420,147
74990180,2
75062995,19470
75080617,1066
75110477,1
75120918,1
75138007,2
75204479,2
75212590,4
75266704,5
75296634,2
75320548,2
75321550,6
75348574,2
75362939,2
75374659,322
75470480,5
75522531,4
75623153,2
75649672,1
75696301,1
75714577,61
75717467,2
75724654,3
75731034,7
75756083,3614
75870383,2
75947003,1514
75959675,2
75987946,354
76001437,17
76026692,1
76096607,4
76112033,2
76159669,1
76170025,1
76199142,8973
76211566,1
76226505,3
76346764,1
76403312,1558
76446972,5
76550493,6
76567504,776
76580127,7234
76662741,2
76671532,4
76692429,17
76716457,1
76721302,2
76785713,2
76810051,119
76843083,1
76933739,1
76975888,1
77004159,557
77010343,17122
77050278,169
77175624,2460
77179573,14
77279733,2
77372071,1
77440379,157
77448644,1677
77468890,2
77550295,1
77555695,2
77593760,1
77656619,1
77665161,2
77702831,7
77789860,1
77841388,9
77844950,3044
77850202,2988
77947044,1
77951586,2
78017347,2
78020467,20
78093551,22
78219825,25165
78265011,2
78272838,1
78289735,2
78348760,1251
78372914,5656
78378576,764
78478344,4480
78485628,3040
78491245,2
78498247,1
78519366,1
78524185,1
78557486,3419
78615526,1
78660225,27
78666443,2
78694223,2025
78944399,1090
79001275,1742
79214735,1
79229648,227
79297039,1886
79319974,57
79387421,2
79394279,801
79463915,1
79505357,4
79530256,1
79551564,98
79590438,1
79638602,26272
79673595,742
79970870,2
79976719,37
79979867,699
79995269,1
79995804,1
79999906,8349
80026520,5
80056886,2
80080767,635
80086008,1
80138600,1
80275137,4
80316659,14
80432943,769
80466045,1
80510419,1
80531778,1
80683343,3
80769479,38
80884980,131
80934684,11
81116156,2
81247787,8490
81319753,145
81322163,105
81365393,1
81416048,4
81420645,1
81517948,125
81574972,8
81642091,7
81660736,409
81759408,122
81811903,10
81931244,191
81947153,35
81952558,1958
81972508,7352
82086146,112150
82128658,3
82155104,2
82209501,2
82275199,51446
82313794,1
82327253,20500
82330404,2
82539101,5
82589764,18
82671805,1
82681331,2
82699896,315
82711494,1332
82755397,2
82788289,1
82801416,1
82901872,4
82966066,2
82993186,5523
83037706,1
83089398,772
83107314,2357
83192823,4557
83200576,1
83299991,2
83323151,1
83387772,114
83404978,5
83453718,806
83567532,83
83656619,1
83704462,2
83795981,196
83813555,1017
83816946,2
83817042,2
83824669,1
83914454,2
83984997,1
84010757,1
84083345,1
84134653,2
84183357,1
84189785,9
84214695,33
84218425,9
84227865,2
84236445,1
84275969,2
84321912,1
84479929,1
84494388,1
84499309,4731
84563885,92
84580255,68710
84598261,580
84758058,398
84762131,1
84823968,27
85039267,41
85053905,50
85071315,2
85197633,5
85247284,3
85262419,3
85292501,24
85368128,1
85427150,2
85439760,6525
85455010,9082
85466578,4
85544641,1
85598569,2
85601637,6
85654126,1
85802567,2
85852127,356
85857992,1
85886483,1248
85921236,1
85921709,1
85941854,5
86001195,2
86036294,2
86090715,3
86098965,2
86101288,19
86142320,9
86275340,1
86280018,2
86328022,1
86386973,2
86395621,5549
86415691,4
86504164,2
86606097,17093
86628680,2
86678953,2
86721635,742
86727521,3
86744761,14751
86773644,3168
86815608,6
86976623,2
86988020,1
87082691,4
87096429,969
87107389,6
87168308,29995
87214882,2
87275827,1
87307007,2
87319731,3
87336723,3
87337235,16753
87341550,7
87387904,1
87459136,37
87571327,20
87574961,1
87602670,1
87663045,838
87746500,1
87748162,1
87804622,3604
87818597,1
87838602,1
87848175,1
87867656,486
87881373,5
87896975,549
88024840,1
88025599,127
88027949,1
88050246,1
88079941,4
88115621,1
88148340,4728
88192434,1
88373187,1
88396248,1
88429914,3
88479804,3
88484927,3
88508257,2
88552779,322
88563257,309
88569638,2
88580106,1047
88595108,43
88688268,1
88769727,1
88997832,1094
89102380,20
89118500,3
89130466,2
89132844,50
89140800,1
89176581,3
89178203,145
89224150,12147
89227446,4052
89230341,1800
89275055,40045
89298074,1536
89321818,1
89467316,461
89482646,2819
89635859,2
89780088,43
89780999,1
89783264,7
89787937,1
89797691,2
89811299,4
89861506,48
90001413,1
90042492,8
90075946,5
90100273,34
90122601,2
90160284,1
90167340,3
90181394,1
90183694,1
90233336,2
90259715,189
90260971,1
90346462,226
90385346,2
90472889,493
90477019,2606
90664994,5
90666641,116
90672534,15
90680346,2
90744254,8
90793906,1
90807619,317
90863773,3
90866973,4728
90908018,1997
90926992,36600
90927741,647
90977533,2
91059450,1
91066532,3
91084852,10
91091195,64
91109822,2
91246788,5986
91268836,3226
91284091,904
91284744,1
91304153,2
91316733,3
91321559,1
91487130,2647
91542889,1
91584319,11
91586675,1
91610775,12
91624040,855
91689933,2
91794510,717
91794568,1
91807476,17
91865980,1315
91895339,313
91909302,3173
91941838,24
92014971,687
92047580,2482
92063658,4629
92084704,2486
92093213,1976
92133829,1
92143707,8
92191986,4589
92247171,2
92284466,1
92386826,88
92414691,1
92473955,252
92485891,3
92733101,1253
92764139,2
92767758,9
92792833,1
92801743,3533
92931637,5534
92942270,1
92964237,2
93043271,10
93194436,647
93198300,2
93201556,1
93264083,3643
93275267,29
93298656,3
93330554,4
93332470,2
93406076,1
93449754,17
93457418,4
93578601,1
93671307,1
93673899,3
93679754,19
93696212,3
93780083,4423
93814577,3
93932151,3
94102833,1
94184532,7
94198597,2
94212322,7649
94214372,1
94229934,9812
94231827,2783
94276504,3
94297640,1
94328261,2
94341355,3307
94446193,1
94515653,2
94578332,1
94593553,1
94615632,4
94699963,460
94799943,9
94849129,1
94894276,2
94912328,1
95069967,2235
95084122,1
95095324,3
95133413,6
95152736,2
95217254,542
95255046,413
95425656,4581
95515416,1
95584156,1
95627857,3
95636703,1
95665550,1
95675503,5718
95778797,2
95786756,1
95827432,257
95828129,2
95850609,22923
95851970,2
95884927,5275
95908284,1861
95927651,3
95963383,649
95970275,2
95973022,1
96102822,1085
96131223,21
96250152,4509
96321188,3
96348301,3
96411500,376
96424636,6
96447917,3
96452060,3
96479339,3267
96531383,3
96543216,3
96571634,2
96578890,11
96584663,1608
96592953,1
96603197,508
96646201,2
96672102,2
96758475,1794
96844681,1
96846783,7
96857089,4
96864500,210
96907395,14
96918598,3894
97046637,15
97121299,4
97130524,1
97172021,1
97230404,1
97233132,2
97317228,2
97359940,1
97451548,1287
97453167,4
97501924,68
97517375,1
97548271,1
97661902,2
97804611,1
97826158,82033
97964675,131
98015744,1
98164667,1
98173694,1
98244174,1999
98265633,16188
98292663,5970
98293698,6
98378718,2
98396323,7
98696499,25
98701851,919
98784907,487
98787213,2
98873073,3
98978460,13741
98981051,1
99008104,1
99107929,1399
99151750,1591
99175759,5439
99246391,1
99281390,5717
99285269,31010
99301939,2
99337501,11
99500956,3
99607303,3
99734703,77
99901196,1
99929797,1
99934154,2
99985052,2928
99988510,2
99997252,9420
100023484,1
100050438,1
100128600,1
100215642,64
100259143,1
100262276,13032
100262362,2850
100365415,662
100420787,2
100501916,2170
100538267,1235
100584273,2328
100736360,893
100749317,2
100776500,13
100781207,11293
100792967,5
100809126,5
100817198,3
100895156,2
100906078,3
101058426,6
101082930,907
101086493,1
101102909,1
101247146,4
101292830,2
101344928,1
101365054,2396
101403781,1
101445117,4
101465865,33
101469346,2
101505518,6142
101528384,1346
101573220,1
101730959,96
101821724,2
101900796,7868
101905828,94
101911158,45314
101964290,911
101995455,4
102094748,1
102120672,2692
102144660,3
102235496,9
102259817,4
102265226,3
102359993,37
102395231,2
102407404,1
102516858,5
102527518,1
102531116,2
102538113,911
102549200,22
102598914,1669
102641554,12
102660136,6087
102680237,3
102722886,3
102742250,2
102825356,1
102839882,27570
102840459,17
102891658,1
102906571,414
102914475,3490
102914556,5
103005915,3
103110083,1
103112887,2
103170368,1
103188343,1778
103217286,3573
103252060,5764
103315698,3
103324179,1
103392635,3
103411602,7551
103455293,1
103487092,5
103490964,1
103494434,1
103495965,1
103503315,87
103515564,1
103609142,216
103668207,1
103840263,2
103907676,3
103918863,105890
104215406,7
104290599,17048
104317619,2
104321249,3
104355392,1
